X1	X2	value
178	LD_SBOB_2018_18	LD_ALL_2018_02	0.119364475828354
179	LD_ALL_2018_03	LD_ALL_2018_02	0.0293997827267789
180	LD_ALL_2018_04	LD_ALL_2018_02	0.0344242259641499
181	LD_ALL_2018_05	LD_ALL_2018_02	0.0295355784899511
182	LD_ALL_2018_06	LD_ALL_2018_02	0.0319799022270505
183	LD_ALL_2018_11	LD_ALL_2018_02	0.0300108636610538
184	LD_ALL_2018_12	LD_ALL_2018_02	0.0332699619771863
185	LD_ALL_2018_14	LD_ALL_2018_02	0.0285850081477458
186	LD_ALL_2018_16	LD_ALL_2018_02	0.0321835958718088
187	LD_ALL_2018_20	LD_ALL_2018_02	0.0321835958718088
188	LD_BODO_2018_1	LD_ALL_2018_02	0.202131993481803
189	LD_BODO_2018_10	LD_ALL_2018_02	0.211094513851168
190	LD_BODO_2018_11	LD_ALL_2018_02	0.205526887561108
191	LD_BODO_2018_12	LD_ALL_2018_02	0.2065453557849
192	LD_BODO_2018_13	LD_ALL_2018_02	0.189231395980445
193	LD_BODO_2018_15	LD_ALL_2018_02	0.209125475285171
194	LD_BODO_2018_17	LD_ALL_2018_02	0.19418794133623
195	LD_BODO_2018_24	LD_ALL_2018_02	0.201792504073873
196	LD_BODO_2018_25	LD_ALL_2018_02	0.177688756110809
197	LD_BODO_2018_4	LD_ALL_2018_02	0.205119500271592
198	LD_BODO_2018_5	LD_ALL_2018_02	0.202199891363389
199	LD_CLA_2018_04	LD_ALL_2018_02	0.180133079847909
200	LD_CLA_2018_06	LD_ALL_2018_02	0.180879956545356
201	LD_CLA_2018_07	LD_ALL_2018_02	0.178707224334601
202	LD_CLA_2018_08	LD_ALL_2018_02	0.17836773492667
203	LD_CLA_2018_11	LD_ALL_2018_02	0.180540467137425
204	LD_CLA_2018_15	LD_ALL_2018_02	0.17212112982075
205	LD_CLA_2018_17	LD_ALL_2018_02	0.18081205866377
206	LD_CLA_2018_18	LD_ALL_2018_02	0.184139054861488
207	LD_CLA_2018_20	LD_ALL_2018_02	0.175855513307985
208	LD_CLA_2018_23	LD_ALL_2018_02	0.172664312873438
209	LD_PER_2018_01_ir	LD_ALL_2018_02	0.118889190657251
210	LD_PER_2018_03	LD_ALL_2018_02	0.120179250407387
211	LD_PER_2018_06	LD_ALL_2018_02	0.114815317762086
212	LD_PER_2018_07	LD_ALL_2018_02	0.11909288430201
213	LD_PER_2018_11	LD_ALL_2018_02	0.115019011406844
214	LD_PER_2018_12	LD_ALL_2018_02	0.109994568169473
215	LD_PER_2018_13	LD_ALL_2018_02	0.11630907115698
216	LD_PER_2018_14	LD_ALL_2018_02	0.116376969038566
217	LD_PER_2018_18	LD_ALL_2018_02	0.11943237370994
218	LD_PER_2018_20	LD_ALL_2018_02	0.1147474198805
219	LD_PER_2018_21	LD_ALL_2018_02	0.115765888104291
220	LD_PER_2018_24	LD_ALL_2018_02	0.0935632808256382
221	LD_SBOB_2018_24	LD_ALL_2018_02	0.125135795763172
222	LD_SBOB_2018_01_ir	LD_ALL_2018_02	0.127036936447583
223	LD_SBOB_2018_02	LD_ALL_2018_02	0.122623574144487
224	LD_SBOB_2018_04	LD_ALL_2018_02	0.124321021184139
225	LD_SBOB_2018_05	LD_ALL_2018_02	0.126493753394894
226	LD_SBOB_2018_06	LD_ALL_2018_02	0.12466051059207
227	LD_SBOB_2018_07	LD_ALL_2018_02	0.112099402498642
228	LD_SBOB_2018_12	LD_ALL_2018_02	0.123030961434003
229	LD_SBOB_2018_13	LD_ALL_2018_02	0.124388919065725
230	LD_SBOB_2018_17	LD_ALL_2018_02	0.127240630092341
231	LD_SBOB_2018_19	LD_ALL_2018_02	0.120926127104834
232	LD_SBOB_2018_21	LD_ALL_2018_02	0.126493753394894
233	LD_ALL_2018_01_ir	LD_ALL_2018_07	0.0360537751222162
234	LD_ALL_2018_02	LD_ALL_2018_07	0.0326588810429115
235	LD_ALL_2018_07	LD_ALL_2018_07	NA
